cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,50,50,50,homing,,,,homing,,,,,
1.2,50,50,50,homing,,,,homing,,,,,
1.2,50,50,50,homing,,,,homing,,,,,
1.2,50,50,50,homing,,,,homing,,26:50.5,16.462,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:51.1,16.614,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:52.0,16.614,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:53.5,16.671,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:54.1,16.69,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:55.5,16.633,0.154,238.7
1.2,50,50,50,homing,,,,homing,,26:56.2,16.538,0.154,238.7
1.2,50,50,50,homing,,,,homing,,26:57.2,16.538,0.154,238.7
1.2,50,50,50,homing,,,,homing,,26:58.6,16.538,0.155,238.7
1.2,50,50,50,homing,,,,homing,,26:59.3,16.538,0.156,238.7
1.2,50,50,50,homing,,,,homing,,26:59.9,16.69,0.156,238.7
1.2,50,50,50,homing,,,,homing,,27:01.3,16.747,0.156,238.7
1.2,50,50,50,homing,,,,homing,,27:02.0,16.424,0.154,238.7
1.2,50,50,50,homing,,,,homing,,27:03.4,16.443,0.154,238.7
1.2,50,50,50,homing,,,,homing,,27:04.1,16.443,0.153,238.7
1.2,50,50,50,homing,,,,homing,,27:05.5,16.215,0.153,238.7
1.2,50,50,50,homing,,,,homing,,27:06.1,16.272,0.152,238.7
1.2,50,50,50,homing,,,,homing,,27:07.5,16.291,0.152,236.8
1.2,50,50,50,homing,,,,homing,,27:08.2,16.538,0.154,236.8
1.2,50,50,50,homing,,,,homing,,27:09.6,16.177,0.154,238.7
1.2,50,50,50,homing,,,,homing,,27:10.3,16.177,0.154,238.7
1.2,50,50,50,homing,,,,homing,,27:11.6,16.215,0.153,238.7
1.2,50,50,50,homing,,,,homing,,27:12.3,16.994,0.153,238.7
1.2,50,50,50,go_to_pick_up_from_homing,nothing,,,go_to_pick_up_from_homing,,27:13.0,16.88,0.159,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:14.2,16.88,0.159,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:15.6,16.956,0.154,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:16.3,16.956,0.154,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:17.0,17.07,0.157,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:18.3,16.937,0.157,238.7
1.2,50,50,50,moving_belt,nothing,FALSE,TRUE,go_to_pick_up_from_homing,,27:19.0,16.956,0.157,238.7
1.2,50,50,50,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,,27:20.4,16.785,0.157,238.7
1.2,50,50,50,go_to_pick_down,nothing,TRUE,FALSE,joint 3 +,,27:21.1,16.785,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,nothing,TRUE,FALSE,joint 3 -,TRUE,27:22.5,16.158,0.152,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,nothing,TRUE,FALSE,joint 3 -,TRUE,27:23.2,19.747,0.152,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,27:24.5,22.633,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,27:25.2,22.234,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 1 +,TRUE,27:26.6,22.519,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 2 +,TRUE,27:27.3,22.5,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 2 +,TRUE,27:28.6,22.291,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 2 +,TRUE,27:29.3,22.424,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,27:30.0,22.348,0.202,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,27:31.4,22.557,0.202,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,27:32.1,16.557,0.158,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,FALSE,27:33.5,16.766,0.158,236.8
1.2,50,50,50,detecting_color,nothing,FALSE,FALSE,detecting_color,FALSE,27:34.2,16.519,0.155,236.8
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,27:35.6,16.386,0.155,236.8
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,27:36.3,16.386,0.155,236.8
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,27:37.0,16.253,0.153,236.8
1.2,50,50,50,go_to_color_detect_down,nothing,TRUE,FALSE,joint 3 +,FALSE,27:37.8,16.253,0.153,236.8
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,27:39.4,16.519,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,27:40.2,22.766,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,nothing,TRUE,FALSE,joint 3 -,TRUE,27:41.5,22.937,0.206,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,27:42.2,22.956,0.206,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,27:43.6,22.329,0.2,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,27:44.5,22.329,0.2,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:45.2,22.405,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:46.5,18.931,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:47.2,18.931,0.153,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:48.0,16.31,0.153,236.8
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:49.4,16.329,0.154,236.8
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,27:50.1,16.405,0.154,236.8
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,27:51.5,16.348,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,27:52.1,16.348,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,27:53.6,16.766,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,27:54.2,16.766,0.156,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,27:55.6,16.69,0.156,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,27:56.3,16.823,0.156,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,27:57.7,16.595,0.156,236.8
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,27:58.4,16.5,0.154,236.8
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,27:59.0,16.5,0.154,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,28:00.4,22.937,0.205,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,28:01.1,22.481,0.205,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,28:02.5,22.291,0.203,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,28:03.2,22.519,0.203,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,28:04.0,22.329,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,28:05.4,22.31,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,28:06.1,22.367,0.202,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,28:07.5,19.5,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,28:08.2,19.5,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,28:09.5,16.975,0.159,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,28:10.2,17.032,0.159,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,28:11.6,16.595,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,28:12.3,16.443,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,28:13.7,16.462,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,28:13.7,16.462,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,28:15.1,16.462,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,28:16.5,16.861,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,28:17.2,22.861,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,28:18.6,22.804,0.205,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,28:19.3,22.804,0.205,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,28:20.6,22.329,0.2,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,FALSE,28:21.3,22.538,0.2,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,28:22.0,22.538,0.199,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,28:23.4,19.899,0.199,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,28:24.1,16.348,0.154,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,28:25.5,16.557,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,28:26.1,16.462,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,28:27.5,16.918,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,28:28.2,16.918,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,28:29.6,16.88,0.157,236.8
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,28:30.3,16.88,0.157,236.8
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,28:31.0,16.671,0.157,236.8
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,28:32.4,16.728,0.157,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,28:33.1,16.519,0.155,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,28:34.5,19.386,0.155,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,28:35.2,22.975,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,28:36.6,22.709,0.206,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,28:37.2,22.367,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,28:37.9,22.633,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,28:39.6,22.367,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,28:40.3,22.367,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,28:41.7,22.196,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,28:42.3,22.5,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,28:43.0,22.5,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,28:44.7,17.051,0.157,236.8
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,28:45.4,17.051,0.157,236.8
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,28:46.1,16.709,0.158,236.8
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,28:47.4,16.538,0.158,236.8
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,28:48.1,16.538,0.154,236.8
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,28:49.5,16.614,0.154,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,28:50.2,16.614,0.156,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,28:51.6,23.222,0.156,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,28:52.2,23.222,0.205,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,28:53.6,22.823,0.205,236.8
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,28:54.3,22.5,0.202,236.8
1.2,50,50,50,go_to_blue_up,blue,TRUE,FALSE,joint 1 +,TRUE,28:55.0,22.5,0.202,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,28:56.5,22.329,0.193,238.7
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,28:57.1,22.329,0.193,236.8
1.2,50,50,50,go_to_pick_up_from_blue,blue,TRUE,FALSE,joint 1 -,FALSE,28:58.6,16.538,0.155,236.8
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,28:59.4,16.538,0.155,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,29:00.3,16.519,0.155,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,29:01.1,17.032,0.159,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,29:02.7,16.671,0.159,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,29:03.5,16.975,0.157,238.7
1.2,50,50,50,moving_belt,blue,FALSE,TRUE,joint 1 -,FALSE,29:04.2,16.975,0.157,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:05.6,16.424,0.157,238.7
1.2,50,50,50,go_to_pick_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:06.2,16.424,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,29:07.6,16.158,0.152,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,blue,TRUE,FALSE,joint 3 -,TRUE,29:08.3,22.937,0.152,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,29:09.1,22.633,0.152,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,29:10.5,22.158,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 1 +,TRUE,29:11.2,22.083,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,29:12.5,21.969,0.198,236.8
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,29:13.2,21.969,0.198,236.8
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 2 +,TRUE,29:14.6,22.102,0.197,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,29:15.3,22.102,0.197,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,29:16.7,20.374,0.197,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,29:17.4,16.671,0.197,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,FALSE,29:18.3,16.671,0.156,238.7
1.2,50,50,50,detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,29:19.6,16.899,0.156,236.8
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:20.3,16.196,0.152,236.8
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:21.7,16.139,0.152,236.8
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:22.4,16.291,0.153,236.8
1.2,50,50,50,go_to_color_detect_down,blue,TRUE,FALSE,joint 3 +,FALSE,29:23.1,16.291,0.153,236.8
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,29:24.5,16.234,0.186,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,29:25.2,21.551,0.186,238.7
1.2,50,50,50,go_to_color_detect_up,blue,TRUE,FALSE,joint 3 -,TRUE,29:26.6,22.595,0.202,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,29:27.3,22.595,0.202,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,29:28.6,21.95,0.202,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,29:29.3,22.102,0.197,238.7
1.2,50,50,50,go_to_red_up,red,TRUE,FALSE,joint 1 +,TRUE,29:30.1,22.177,0.197,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,29:31.5,22.026,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,29:32.1,16.044,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,29:33.6,16.253,0.152,238.7
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,29:34.3,16.253,0.152,236.8
1.2,50,50,50,go_to_pick_up_from_red,red,TRUE,FALSE,joint 1 -,FALSE,29:35.7,16.196,0.152,236.8
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,29:36.4,16.329,0.152,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,29:37.7,17.032,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,29:38.4,16.766,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,29:39.1,16.766,0.157,238.7
1.2,50,50,50,moving_belt,red,FALSE,TRUE,joint 1 -,FALSE,29:40.5,16.823,0.157,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,29:41.2,16.785,0.157,238.7
1.2,50,50,50,go_to_pick_down,red,TRUE,FALSE,joint 3 +,FALSE,29:42.2,16.918,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,29:43.5,16.614,0.156,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,29:44.2,18.722,0.172,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,red,TRUE,FALSE,joint 3 -,TRUE,29:45.6,22.614,0.172,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,29:46.3,22.709,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,29:47.7,22.348,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,29:48.4,22.348,0.199,236.8
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,29:49.7,22.196,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,29:50.4,22.215,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,29:51.3,22.215,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,29:52.7,22.348,0.196,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,29:53.4,16.709,0.196,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,29:54.7,17.108,0.158,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,29:55.4,17.108,0.158,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,29:56.2,16.823,0.158,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,29:57.5,16.652,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,29:58.3,16.557,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,29:59.7,16.633,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,30:00.4,16.633,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,30:01.7,23.222,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,30:02.4,22.823,0.207,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,30:03.3,22.823,0.207,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,30:04.7,22.367,0.203,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,30:05.4,22.121,0.203,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,30:06.8,22.386,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,30:07.5,22.102,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,30:08.1,16.443,0.154,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,30:09.6,16.614,0.154,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,30:10.3,16.614,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,30:11.2,16.785,0.154,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,30:12.5,16.842,0.158,238.7
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,30:13.2,16.842,0.158,236.8
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,30:14.6,16.899,0.157,236.8
1.2,50,50,50,moving_belt,green,FALSE,TRUE,joint 1 -,FALSE,30:15.4,16.766,0.157,236.8
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,30:16.8,16.88,0.157,236.8
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,FALSE,30:17.4,16.88,0.157,238.7
1.2,50,50,50,go_to_pick_down,green,TRUE,FALSE,joint 3 +,TRUE,30:18.1,16.481,0.157,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,30:19.5,16.481,0.154,238.7
1.2,50,50,50,go_to_pick_up_from_pick_down,green,TRUE,FALSE,joint 3 -,TRUE,30:20.2,22.899,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,30:21.6,22.804,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,30:22.2,22.158,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 1 +,TRUE,30:23.6,22.158,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,30:24.3,22.158,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,30:25.7,22.121,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 2 +,TRUE,30:26.5,22.14,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,30:27.2,22.367,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,30:28.6,17.032,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,FALSE,30:29.3,16.994,0.198,238.7
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,30:30.7,17.089,0.157,238.7
1.2,50,50,50,detecting_color,green,FALSE,FALSE,detecting_color,FALSE,30:31.4,17.089,0.157,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,30:32.8,16.576,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,30:33.5,16.633,0.154,238.7
1.2,50,50,50,go_to_color_detect_down,green,TRUE,FALSE,joint 3 +,FALSE,30:34.2,16.633,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,30:35.5,16.652,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,30:36.2,16.652,0.154,238.7
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,30:37.6,22.519,0.154,236.8
1.2,50,50,50,go_to_color_detect_up,green,TRUE,FALSE,joint 3 -,TRUE,30:38.3,22.747,0.203,236.8
