dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:52.6,22.975,0.207,235
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,TRUE,39:53.3,22.842,0.207,235
go_to_color_detect_down,green,TRUE,FALSE,go_to_color_detect_down,TRUE,39:54.7,22.121,0.202,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,FALSE,39:55.4,22.121,0.202,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,FALSE,39:56.1,22.026,0.202,236.8
detecting_color,green,FALSE,FALSE,detecting_color,FALSE,39:57.4,17.184,0.202,236.8
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,FALSE,39:58.1,16.576,0.161,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,FALSE,39:59.7,16.519,0.157,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,FALSE,40:00.4,16.253,0.157,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,40:01.8,18.608,0.159,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,40:02.5,23.317,0.159,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,40:03.9,22.861,0.205,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,40:04.6,22.842,0.205,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,TRUE,40:05.2,22.899,0.205,235
go_to_blue_down,blue,TRUE,FALSE,go_to_blue_down,TRUE,40:06.6,23.07,0.208,235
go_to_blue_down,blue,TRUE,FALSE,go_to_blue_down,TRUE,40:07.3,23.07,0.208,235
go_to_blue_down,blue,TRUE,FALSE,go_to_blue_down,FALSE,40:08.7,22.045,0.205,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,FALSE,40:09.4,20.108,0.205,235
go_to_blue_up,blue,TRUE,FALSE,go_to_blue_up,FALSE,40:10.8,17.108,0.169,235
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,40:11.5,17.108,0.169,235
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,40:12.9,16.424,0.155,235
go_to_blue_up,blue,FALSE,TRUE,go_to_blue_up,FALSE,40:13.6,15.817,0.155,235
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:14.3,16.063,0.154,235
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:15.7,16.424,0.154,235
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:16.4,16.424,0.158,235
